,url,address,loc,price,m2,type
2785,https://pisos.com/en/comprar/piso-nueva_espana28016-1679573100_108900/,calle de francisco goya,Nueva España,1395000,300,flat
2786,https://pisos.com/en/comprar/piso-ibiza28009-99226288603_996542/,calle del doce de octubre,Ibiza,500000,99,flat
2787,https://pisos.com/en/comprar/piso-goya28009-97508342459_101800/,barrio salamanca,Goya,580000,135,flat
2788,https://pisos.com/en/comprar/piso-ventas28017-90007816529_101800/,calle de gerardo cordón,Ventas,173000,52,flat
2789,https://pisos.com/en/comprar/piso-salamanca_castellana28006-883644912_100500/,"calle castelló, near calle de diego de león",Castellana,975000,142,flat
2790,https://pisos.com/en/comprar/piso-goya28009-99263076928_149200/,salamanca,Goya,520000,75,flat
2791,https://pisos.com/en/comprar/apartamento-chamberi_almagro28010-1719271178_100100/,"calle del españoleto, nº 15",Almagro,2990000,320,flat
2792,https://pisos.com/en/comprar/apartamento-universidad_malasana28015-98373490673_100500/,universidad-malasaña,Universidad-Malasaña,178000,37,flat
2793,https://pisos.com/en/comprar/piso-lucero28047-1672207854_100500/,calle de castroserna,Lucero,130000,47,flat
2794,https://pisos.com/en/comprar/piso-orcasur28041-1762252753_520499/,calle de campotejar,Orcasur,135000,110,flat
2795,https://pisos.com/en/comprar/piso-san_blas_canillejas28022-99189077920_100500/,"avenida de canillejas a vicálvaro, near calle de la ilíada",Canillejas,130000,61,flat
2796,https://pisos.com/en/comprar/piso-recoletos28009-80898297228_107200/,recoletos,Recoletos,1500000,199,flat
2797,https://pisos.com/en/comprar/piso-retiro_pacifico28007-86709633625_104400/,calle menendez pelayo,Pacífico,280000,59,flat
2798,https://pisos.com/en/comprar/piso-castilla28016-99208770374_519488/,castilla,Castilla,365000,92,flat
2799,https://pisos.com/en/comprar/piso-villaverde_san_andres28021-1762672400_101000/,villaverde alto,San Andrés,152000,108,flat
2800,https://pisos.com/en/comprar/piso-salamanca_castellana28006-92519305368_100500/,"calle de serrano, near calle de juan bravo",Castellana,3500000,377,flat
2801,https://pisos.com/en/comprar/piso-valderrivas28032-98333485712_100500/,calle de la huerta del convento,Valderrivas,116000,75,flat
2802,https://pisos.com/en/comprar/piso-vinateros-98431686591_100200/,vinateros,Vinateros,140000,60,flat
2803,https://pisos.com/en/comprar/piso-salamanca_castellana28006-100036290034_517808/,"calle castelló, near calle de diego de león",Castellana,975000,142,flat
2804,https://pisos.com/en/comprar/piso-pilar28029-99195115408_100200/,pilar,Pilar,230000,80,flat
2805,https://pisos.com/en/comprar/piso-latina_aluche28024-884003542_512654/,"calle de illescas, nº 69",Aluche,152000,62,flat
2806,https://pisos.com/en/comprar/piso-vicalvaro_ambroz28032-1754536819_105400/,"calle de casalarreina, nº 16",Ambroz,97395,64,flat
2807,https://pisos.com/en/comprar/piso-opanel28019-95069571613_100500/,calle de lola membrives,Opañel,230000,81,flat
2808,https://pisos.com/en/comprar/piso-vicalvaro_ambroz28032-924237861_992353/,calle del lago van,Ambroz,146500,69,flat
2809,https://pisos.com/en/comprar/piso-vicalvaro_ambroz28032-95005736254_992736/,calle del gallo,Ambroz,126500,70,flat
